"","X1","X2"
"2488","









  
  
    
  So far I love this soooo much! It¡¯s been about two to three weeks. We use it daily because we have two cats and a dog. We have to clean it daily but it¡¯s better than trying to sweep up all the hair ourselves. It does already have a very squeaky wheel but I think it¡¯s something we can look in to and fix easily.

  
","Reviewed in the United States on January 16, 2020"
"2489","









  
  
    
  This my 3rd roomba and I love them! I have one on each level of my home..  makes life easier!

  
","Reviewed in the United States on January 16, 2020"
"2490","









  
  
    
  Really good purchase for the price. It's a little louder than I thought it would be, but it's still quieter than the vacuum.

  
","Reviewed in the United States on January 16, 2020"
"2491","









  
  
    
  It cleaned better then anticipated.

  
","Reviewed in the United States on January 16, 2020"
"2492","









  
  
    
  It saved me hell of time dusting, its not for deep cleaning,  more of an everyday dust/ hair remover but the time saved is precious! Love my Rob and didn't regret it

  
","Reviewed in the United States on January 16, 2020"
"2493","









  
  
    
  The Roomba 675 is a great product for keeping your home clean while you¡¯re away at work or just away for the day. I have a dog and a cat so I was skeptical that it would successfully pick up all the hair on our wooden floors and partial carpet, but I now stand by this product and would recommend it to anyone who likes a clean home. Especially if you have pets at home. The run time for my town house is about 2 hours of active cleaning. Great product and again would recommend.

  
","Reviewed in the United States on January 16, 2020"
"2494","









  
  
    
  We have a short hair white fur dog an it goes everywhere! Roomba does a excellent job at getting dog hair an random things off the floor. We have mostly fake hard wood an carpet in bed rooms, an it works great on both. It¡¯s easy to clean an take apart without any tools necessary. Real convenient with using the app to set it to clean at certain times or just turning it on anywhere you are.

  
","Reviewed in the United States on January 16, 2020"
"2495","









  
  
    
  I thought it would be good to have it do the kitchen often.  We have tile floors.  It resides in the dining room.  It has a hard time running straight and therefore turns here, there and everywhere rather than just clean an area.  If I tell it to dock, it isn't a straight path.  But it does work.  Easy to empty and kinda fun.  I just wish it would go straight, turn around and go straight again.

  
","Reviewed in the United States on January 16, 2020"
"2496","









  
  
    
  Roomba gets an A+

  
","Reviewed in the United States on January 16, 2020"
"2497","









  
  
    
  Very convenient scheduling recurring cleaning events.

  
","Reviewed in the United States on January 15, 2020"
"2498","









  
  
    
  I know these are expensive but I¡¯m so glad I finally got one! I have two dogs so my home collects a lot of hair and dust so it is nice to run my roomba everyday and in between vacuuming.

  
","Reviewed in the United States on January 15, 2020"
"2499","









  
  
    
  Pretty good robot. I spend less time vacuuming. The price is still pretty steep though.

  
","Reviewed in the United States on January 15, 2020"
"2500","









  
  
    
  Excellent job of picking up after busy family of kids, dogs, & husband! Game changer!!

  
","Reviewed in the United States on January 15, 2020"
"2501","









  
  
    
  I loved it so much I named it Sweetie <U+0001F609>!

  
","Reviewed in the United States on January 15, 2020"
"2502","








  Your browser does not support HTML5 video.

  <U+00A0>I got this as a Christmas gift for my wife, and she was ecstatic about it! Sadly though, our excitement seemed to end there. I wanted to use it for at least two weeks before we left a review, so I could give a qualitative review. Three weeks into using it we found quite a few problems with the Roomba 675, and what was even more disappointing is how customer service was over the phone.1. The iRobot Roomba 675 claims it can transition from hard flooring to carpet/rug with ease due to its auto-adjusting cleaning heads and +Power boost technology. Sadly, this is not true. We have two rugs that are relatively short in fiber hight, and the Roomba 675 rarely gets onto them. At first, I thought that maybe we got a defective unit that just struggled to get over rugs and onto the carpet. After calling customer service, I was told that my carpet is over 1.6cm or 5/8in and that it cannot get over that height. After measuring my carpet, I found that my carpet is just under 1.6cm, which is supposedly within the hight limit. However, customer support concluded that I was wrong, and had no help or advice to offer me.2. The Roomba 675 claims that it has intelligent navigation. If you can call it running into walls and obstacles, then randomly changing directions intelligent navigation, then sure, its got it. Supposedly this also helps it ""navigate under and around objects and under furniture"", yet it CONSTANTLY gets stuck, under our fridge, under our couches, under our coffee table, and when it manages to get onto our rug.3. This unit was not made to last, which is why they sell replacement parts. We've been using the Roomba 675 for about three weeks now, and already the edge sweeping brush has broken. Sure, this is an easy fix and can be replaced for about $20, but that seems unreasonable to replace that often.4. The Roomba 675 claims that it automatically docs and recharges itself. Sadly, we've rarely seen this happen. If the Roomba 675 isn't within direct sight of its docking station, then it CANNOT find it. You'd think it'd use that ""intelligent navigation"" to remember where it has been and how to get back to its docking station, but it doesn't. From what I've noticed, it aimlessly vacumes and bumps into things, when its battery gets low, it seems like it searches for its dock, but usually cannot find it.5. Ultimately, we found that it can't clean deep or well enough to replace our normal vacuum, so we will still be doing that every week.To finish, if it was my choice, I'd return the Roomba 675 in a heartbeat, especially since it can't hold up to what it claims. But, my wife claims it's not a bad broom replacer... so if you want to give up sweeping, its got that going for it.

  
","Reviewed in the United States on January 15, 2020"
